ABRMM032-06	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
BCBI095-06	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
BIFE049-06	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
BIFE055-06	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
BIWE039-06	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
BIWE053-06	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
GBMA16841-17	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
GBMA16843-17	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
GBMA16844-17	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
GBMA18281-19	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
GBMA18282-19	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
GBMA21441-19	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
GBMA21596-19	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
GBMA3961-12	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
GBMA5663-13	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
GBMNA16730-19	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
GBMTG670-16	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
SKBET057-07	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
SKBET062-07	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
SKBET063-07	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
SKBPA391-07	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
ABBWP258-07	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
ABCDC190-07	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
BCBI083-06	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
MK982175.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
KX756038.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
KX756037.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
KX756036.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF728637.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF444443.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442679.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442677.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442676.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442675.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442674.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442673.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442671.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442670.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442669.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442668.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442667.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442666.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442665.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442664.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442663.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442662.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442661.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442660.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442659.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442658.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442657.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442656.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442655.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442654.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442653.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442651.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442650.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442649.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442648.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442647.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442646.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442645.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442644.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442643.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442642.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442641.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442640.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442639.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442638.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442637.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442636.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442635.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442634.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442633.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442632.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442631.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442630.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF442652.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
KR259957.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
KR259956.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
KR259955.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
KF452683.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
KF452682.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
KF452681.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
KF452680.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
KF452679.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JX282963.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF444442.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF444441.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF444440.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF444439.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF444438.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF444437.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF444436.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF444435.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
JF444434.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Rousettus;Rousettus_aegyptiacus
GBMA18200-19	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Taphozous;Taphozous_mauritianus
GBMA18201-19	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Taphozous;Taphozous_mauritianus
GBMA18202-19	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Taphozous;Taphozous_mauritianus
GBMA28665-19	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Taphozous;Taphozous_mauritianus
GBMA28666-19	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Taphozous;Taphozous_mauritianus
GBMA28667-19	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Taphozous;Taphozous_mauritianus
MH989439.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Taphozous;Taphozous_mauritianus
MH989397.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Taphozous;Taphozous_mauritianus
MH989127.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Taphozous;Taphozous_mauritianus
KF452718.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Taphozous;Taphozous_mauritianus
KF452717.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Taphozous;Taphozous_mauritianus
KF452716.1	Chordata;Mammalia;CHIROPTERA;PTEROPODIDAE;Taphozous;Taphozous_mauritianus
ABBWP297-07	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
ABBWP333-07	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
ABCDC354-07	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
GBMA15989-17	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
GBMA15991-17	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
GBMA18212-19	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
GBMA18213-19	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
GBMA28027-19	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
GBMA28028-19	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
GBMA28029-19	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
MH989068.1	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
MH988990.1	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
MH988803.1	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
JF442546.1	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
KF452653.1	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
KF452652.1	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
KF452651.1	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
KF452650.1	Chordata;Mammalia;CHIROPTERA;NYCTERIDAE;Nycteris;Nycteris_thebaica
ABBWP069-06	Chordata;Mammalia;CHIROPTERA;RHINOLOPHIDAE;Rhinolophus;Rhinolophus_blasii
ABBWP116-06	Chordata;Mammalia;CHIROPTERA;RHINOLOPHIDAE;Rhinolophus;Rhinolophus_blasii
ABBWP256-07	Chordata;Mammalia;CHIROPTERA;RHINOLOPHIDAE;Rhinolophus;Rhinolophus_blasii
ABBWP307-07	Chordata;Mammalia;CHIROPTERA;RHINOLOPHIDAE;Rhinolophus;Rhinolophus_blasii
ABBWP329-07	Chordata;Mammalia;CHIROPTERA;RHINOLOPHIDAE;Rhinolophus;Rhinolophus_blasii
ABBWP251-07	Chordata;Mammalia;CHIROPTERA;RHINOLOPHIDAE;Rhinolophus;Rhinolophus_clivosus
ABBWP320-07	Chordata;Mammalia;CHIROPTERA;RHINOLOPHIDAE;Rhinolophus;Rhinolophus_clivosus
